"FeatureID","Time","n","prevalence","mean","sd","median","iqr","sum_abundance"
"Clostridiaceae_bacterium_AF18_31LB","T0",30,0,0,0,0,0,0
"Clostridiaceae_bacterium_AF18_31LB","T12",30,0,0,0,0,0,0
"Clostridiaceae_bacterium_Marseille_Q3526","T0",30,0,0,0,0,0,0
"Clostridiaceae_bacterium_Marseille_Q3526","T12",30,0,0,0,0,0,0
"Clostridiaceae_bacterium_Marseille_Q4143","T0",30,0,0,0,0,0,0
"Clostridiaceae_bacterium_Marseille_Q4143","T12",30,0,0,0,0,0,0
"Clostridiaceae_bacterium_Marseille_Q4149","T0",30,0,0,0,0,0,0
"Clostridiaceae_bacterium_Marseille_Q4149","T12",30,0,0,0,0,0,0
"Clostridiaceae_unclassified_SGB15090","T0",30,0,0,0,0,0,0
"Clostridiaceae_unclassified_SGB15090","T12",30,0,0,0,0,0,0
"Clostridiales_bacterium","T0",30,0,0,0,0,0,0
"Clostridiales_bacterium","T12",30,0,0,0,0,0,0
"Clostridiales_bacterium_KLE1615","T0",30,0,0,0,0,0,0
"Clostridiales_bacterium_KLE1615","T12",30,0,0,0,0,0,0
"Clostridioides_difficile","T0",30,0,0,0,0,0,0
"Clostridioides_difficile","T12",30,0,0,0,0,0,0
